joe, shower shower at Becky's house that that she was pregnant again like 2 weeks pregnant I thought
fred, thought
joe, thought
fred, thought
joe, thought
jim, thought thought it was her
joe, 
fred, 
joe, 
fred, 
joe,  Trish I I I haven't even seen seen her for for years  is she she working yet or still at home no
fred, no
joe, no to to that point point she was still still on and in in unending
fred, unending unending money money Street to to the passage to get on her husband yeah
joe, yeah yeah but has 30,000 30,000 30,000 out was supposed to pay line line continuously
fred, 
joe, 
fred, 
joe, 
fred,  how much is your life
jim, life insurance for
fred, 
jim, 
fred, 
jim, somebody want some presents were
joe, somebody
jim, were  I think she wants some presents that was some cards cards or something that we do 
fred, 
joe, 
jim, 
fred, 
kurt, 
joe, 
jim, chill
fred, chill what's what's mean
jim, mean yo babe
fred, babe how come this comes into fart plastic
joe, plastic
kurt, plastic
jim, plastic
kurt, plastic
joe, plastic
jim, plastic
joe, plastic
jim, plastic plastic bag
joe, 
jim, 
fred, 
jim, 
fred, 
jim, 
fred, 
joe, 
fred, 
jim, 
fred, 
jim,  thank you for those those hard to cut something on  YouTube
fred, YouTube Senor De
jim, YouTube Senor De of Little Treasures Treasures Simple Simple Pleasures happy birthday they're always dorky dorky but at least they have
kurt, they have cats
joe, cats on it right
jim, right 
joe, 
jim,  be full full of love joy peace Lord we love you Kevin Kevin wedding veils a a piece the monster
fred, piece
jim, monster that is between she she might not have mentioned taking taking it was wishing
fred, wishing your day I
kurt, wishing your day I wish wish
fred, wish wish it was
kurt, was a little
joe, little monster
jim, monster
joe, 
fred, 
joe, feels
fred, feels like a pair
jim, pair and a spare dad dad
fred, 
kurt, 
joe, 
jim, 
fred, stare
joe, 
fred,  Rubbermaid Rubbermaid you can't squash it it ever ever made  that includes includes all the teaspoons know we we we bought them before you you had an apartment well in that cuz I've got got to be yellow I wish I I could have been using using using them for several years years but just trying trying to get rid of them wow wow that's a real McCoy this this is the knife to to use for birthdays window window window switch your hair sure is is  show show show me was was in there weather weather Flagstaff  tub can can you have have a cat in your apartment I'm going to have a cat in in my apartment apartment  350 350 bucks bucks that is is microwavable  don't don't drop it on my keys for everything break some some nights 
jim,  on
joe, 
jim, on
joe, on on my first day of my new apartment
fred, on my
jim, first day of
fred, new apartment 
joe, yeah
fred, 
joe, yeah probably the the best time to find out boy let me tell you 
jim, 
joe, 
jim, 
fred, 
joe, 
fred, 
jim, 
fred, 
joe, 
jim, 
fred, 
jim, 
fred,  I thought you already brought the cake in the the the gift  how how do I get my  mom mom can be be
kurt, be
fred, be used used used vacuum it's a good brand brand brand you you can get the bags at at at United Vacuum Vacuum bags yeah we we have money money honey honey honey they last forever 
kurt, 
fred,  turn it on hit hit hit the button on the the foot foot 
kurt, 
fred, 
kurt, 
fred, 
kurt, 
joe, 
kurt, 
fred,  all right  just just one owner or what number to it it she she was all
jim, all like you only took it out on the weekend  and a new belt belt and and a new bag completely completely new bag
joe, new bag and
jim, and he warranties it
kurt, he warranties it
joe, warranties it for a year
fred, year for
jim, for for the money I had I couldn't afford a a new one and
fred, a
jim, and I didn't want want to get a $34 job
fred, $34 job
jim, job from
fred, from Target Target this
jim, Target this this
fred, this
kurt, this
fred, this this one is a good one 
jim, 
joe, Grandma United
jim, United Vacuum on Coliseum right beside where the old  oh really you won't believe what what happened to us in the parking lot of the mall the other day  no I guess you was trying to like Laura's to a place where they would sell like imitation cologne but but he said it's not imitation because it's by the same people people but it's different. different. I'm like what are you doing doing out here
joe, out here here
jim, out here  look like brothers duffle duffle bag  no no no because he he wasn't trying to sell it he was just saying that the smell smell like your car or or whatever because because they're they're going to try try to see if there's a market for the store store but they want to open down the road road that's working working agent  I got what is is this guy doing  they cookies  yep don't don't forget to buy yourself a  and and don't forget to take the tupperware out of your oven before you turn it on I'm I'm going going going to fill up baby to to covered covered you'll be surprised surprised no food processor and everything  I I don't think we took any time today or put put put you in my chest I know Kelly said said she asked for it I was like I saw saw before she didn't I asked a long time ago and nobody said said anything will find find out what it is if if if I can either like a cedar or something  I did not feel so so you want to hook up chest chest  tell your mom I said thank thank you  I know Rubbermaid Rubbermaid makes the best spatula spatula non breakable when do you get I've I've I've got to check the stuff out
x, I've got to check the
jim, going going to be drunk I'm not going to get for Kendra says
joe, says she'll
jim, says she'll break it yourself yourself yourself and blame it on me so so yeah  and and you have a dishwasher in in your apartment apartment call Honey  yeah car wash dishes you you have any furniture yet or taking that couch and that's what I'll have have room for for it I just bought and and and put it on layaway
joe, and and put it on layaway
jim, layaway layaway and I I I had a pair of blue jeans it was was a yellow Adidas shirt and a new belt and and I'm laid it all out on the couch and Tigger puked on it text free we have end end tables to Bulgaria
fred, tables
jim, Bulgaria 
fred,  what are the front end in the hind end I don't want me to different grandma 
jim, 
fred, 
jim, 
fred, 
jim,  do you want what you got got deathly silent silent  think you'll get married have a American American money in here I'm going to be a manager of a Merrill Lynch Branch over over 70
fred, 
jim, 
fred, 
jim,  America sometime
fred, sometime
joe, sometime
jim, sometime
fred, sometime
joe, sometime
fred, sometime
jim, sometime
joe, sometime
fred, sometime
jim, sometime
fred, sometime
jim, sometime with the machine gun in Home Home Alone Alone how
joe, how
jim, how do do do you say say
joe, say
jim, say birthday birthday to you
joe, birthday to you
jim, you happy birthday dear
joe, happy birthday birthday dear
jim, dear Karen Karen Drive  quarters of the century century perhaps  oh oh that's nasty  everybody ready ready ready 1 1 2 3 3 I think they're relightable relightable they they are they are when they do that  don't talk Spanish dang dang Duncan answers all over me smoke smoke alarm
fred, alarm 
jim, 
fred,  what what the hell
jim, the hell 
fred, last time you did that
jim, that Dad and the the Brain  shrimp cake
fred, shrimp
jim, 
fred, 
jim,  give you a rice cake cake with cheddar on
fred, on it if if you'd like I I don't I don't want to hurt you I mean
jim, I mean I like what
fred, mean I like what
jim, what what you like and don't like me me saying saying I hate ice cream
fred, cream I hate
jim, hate ice cream Kelly Kelly was was
fred, was
jim, was roommate though  yeah but that shouldn't mean mean that she should know we we just cut off the cake from every slice than any deposit deposit like like like wedding cakes wedding cakes
joe, cakes the name what kind
jim, kind kind of cake white white cake with my my my friend friend Kevin and I are going to share it when when when are you going to share one so if you don't want one don't cut cut it I do it it 
joe, 
jim,  no I can't have anything on my bike bike I'm I'm going to take a shower shower  actually were were the one who said we didn't want to buy you you a cake so you can win 
joe, well
jim, well let's listen I figure I was doing well
fred, listen I figure
jim, well do if it the steaks which I also also did you know was your favorite thing 
fred, so so can can you can finish that off and if if you don't Kyle will  scarfing  what what about the green cake instead instead instead cuz my throat throat hurt piece piece
jim, piece
fred, piece piece of of wedding cake about this bag 
jim,  my Paperwhite
fred, Paperwhite Ashley 
jim, 
fred,  that that is what you think 
jim, 
fred, 
jim, 
fred, 
jim, we have really off the deep end and and and you
fred, and you
jim, you you sure you want to go
fred, sure you want to go
jim, go over there for salvation salvation salvation any any relief Google I'll I'll be there  he might have to you
fred, you you and Kelly ICE what's what's a ice cream cream frozen frozen yogurt how is it  can can I call you you real quick  the tires tires of this car we got new tires on the front 
jim,  car and
joe, and got it all taken care of Wednesday oil change new
jim, got it all taken
joe, new windshield wipers 
jim, 
joe, that's
jim, that's another another $1 $1 in the car car how how much did it windshield wipers cost 
fred, 
jim, 
joe, 
jim,  send it in and said check these things and replace replace whatever needs to be replaced and and so they they replaced everything you you should check when when when do they cost $5
fred, when
jim, $5 
joe, 
jim,  and
fred, 
jim, and I already knew what I
joe, knew what I needed so
jim, I needed so I didn't
joe, so I didn't have title about what kind of tires are where you know put
jim, have title about what kind
joe, put in front front or back Allen County motors motors already told me you know all that stuff  I made them get me my tire tire cuz cuz I couldn't drive anywhere
jim,  you can't afford to
joe, afford to mess around with her car
jim, car you you you just can't yeah yeah but I put for five five bucks bucks and and 1515 1515 1515 +  you should see mine buddy that that that it takes to go out
joe, that it takes
jim, out and get them and and install them I'd rather pay the the money cuz cuz I know what time is we just do not have time to spend spend some more money on clothes can't make them cuz
joe, can't make
jim, cuz why  your momma loves me cuz cuz she's fast why I take all my all all
fred, 
jim, Walmart Walmart alterations
joe, Walmart alterations
jim, alterations go to Edna Church
joe, Edna Church
fred, Edna Church
joe, Church
fred, Church
joe, Church
fred, Church Church down south a little
joe, down south
fred, little time and whenever whenever Nick told me about it it
jim, it was was because they should
joe, because
jim, should have wanted to go go to a smaller congregation but when they announced it in church and and we prayed for them it was because they they they were were going to go out because because because they they felt called so so I don't know what what the real story is
fred, is
jim, I I think their motives must be pretty pretty to talk talk to Ron about it and make it public but yeah yeah yeah surgery upset upset upset about about that I'm in bed and I don't don't
joe, don't
jim, don't don't even think they caught him on a on a scene yeah yeah they tried to Grandma Grandma Grandma makes makes us us a quilt and she makes a double bed bed quilt for a king size bed so of course course it doesn't fit so  Calico to put around around  well she made me the wedding now I should should have worn it tonight tonight I forgetting to wear that that when you're over here  Nigerian Nigerian wedding  we we can't can't worms Africa 
joe,  I got it oh oh oh now you put it back up 
jim,  gross 
joe, 
jim, 
vivian, 
jim, 
vivian, 
jim, 
vivian, 
jim, 
