marci, 
marci, 
kevin, we
marci, we have really off the deep end and
kevin, really off the deep
kevin, and
marci, and
wendy, and
wendy, and
wendy, and
ken, and you sure you want to go
marci, and you
kendra, and you
kendra, you
kendra, you sure you want to go over there for salvation
kendra, salvation
kendra, salvation any
wendy, salvation
kevin, salvation
kendra, any relief
kendra, relief Google
wendy, I'll
kevin, I'll be there
wendy, 
marci, 
wendy, 
kendra, he might have to you
marci, you and Kelly ICE what's
kendra, you and Kelly
kendra, Kelly ICE what's
kevin, what's
marci, what's
kevin, what's a
kendra, what's a ice cream frozen
kevin, frozen
kendra, frozen
marci, frozen yogurt how
kevin, how is
kendra, how is it
kevin, is it
marci, 
wendy, 
kevin, 
marci, 
marci, 
kevin, 
kevin, 
kendra, 
marci, can
kendra, can I call
kendra, call you
kevin, call you
marci, you
kevin, you
kendra, you
marci, you
kendra, you real quick
kendra, 
marci, the tires of this car
wendy, car
marci, 
wendy, 
marci, 
kendra, 
kevin, we
marci, we got
kevin, we got new tires on the front
marci, 
kendra, 
wendy, 
wendy, 
ken, 
kendra, 
wendy, 
marci, 
marci, 
kevin, 
marci, 
wendy, 
marci, 
wendy, car and
wendy, and got it all taken care of Wednesday oil
kevin, oil change new
wendy, oil change new
wendy, new windshield wipers
marci, 
kevin, 
wendy, that's another $1 in the car how
kevin, that's another $1 in the car how
kendra, how much did it windshield wipers cost
wendy, much did it windshield wipers
ken, did it windshield
ken, windshield wipers
ken, wipers cost
ken, 
wendy, 
kevin, 
ken, 
ken, 
ken, 
wendy, 
kevin, 
wendy, 
kevin, 
kevin, 
wendy, 
wendy, send it in and said
wendy, said check these things and
wendy, and replace whatever needs to be replaced and
wendy, and so they replaced
marci, and so they replaced everything you should check when
kevin, when
wendy, when
wendy, when
marci, when
wendy, when
marci, when
kevin, when
kevin, when
marci, when
kevin, when
kevin, when
kevin, when do
ken, when do
kendra, when do they cost $5
wendy, when do they cost $5
wendy, $5
kevin, $5
kendra, $5
ken, $5
marci, $5
kevin, 
kendra, 
kendra, 
wendy, 
wendy, 
marci, 
ken, 
kevin, 
kevin, 
wendy, 
kevin, 
kevin, 
kevin, 
kevin, and I already
kevin, already knew what I needed so
kevin, so I didn't have title about what kind of tires are
kevin, are where you
kevin, you know put
kevin, put in front
kevin, front or back Allen
kevin, Allen County motors already told me you
kevin, you know all
kevin, all that stuff
marci, I made them get me my tire
kendra, I made them get me my tire cuz
kendra, cuz I couldn't drive anywhere
wendy, you can't afford to mess around with her car you
kevin, you
wendy, you just can't
wendy, can't yeah
wendy, yeah
wendy, yeah
kendra, yeah but
kendra, but I put for five bucks
kendra, bucks and 1515
kendra, 1515
wendy, 1515
kevin, 1515
wendy, 1515
ken, 1515
kevin, 1515
kevin, 1515 +
ken, 1515 +
kevin, 
kevin, 
marci, 
kendra, you should see mine buddy
kevin, buddy that
kendra, buddy that
ken, buddy that
kevin, that
kevin, that
wendy, that
wendy, that
wendy, that
wendy, that
wendy, that
wendy, that it takes to go out and get them and
wendy, and install them I'd
wendy, I'd rather pay the money cuz
wendy, cuz
kevin, cuz I know
kevin, know what time
wendy, know what time is we
kendra, time is we
wendy, we just do not have time to
kendra, to spend some more money on clothes
wendy, spend some more money
ken, can't make them cuz
wendy, cuz why
marci, cuz why
ken, 
kendra, 
kevin, 
marci, 
kendra, 
kevin, 
wendy, 
marci, 
wendy, 
kevin, 
marci, 
wendy, 
kevin, 
marci, 
ken, 
wendy, 
kevin, 
kendra, 
ken, 
kendra, 
marci, 
marci, your momma
kendra, your momma loves me cuz she's fast why I take all
wendy, she's fast why I take all my all
kendra, all my all
marci, my all
marci, 
kendra, 
kendra, Walmart
wendy, Walmart alterations go to Edna Church
marci, Church
kevin, Church
kendra, Church
wendy, Church
marci, Church
marci, Church
marci, Church
kevin, Church
wendy, Church
kevin, Church
marci, Church
kendra, Church
marci, Church down south a
marci, a little time and whenever
kevin, whenever
marci, whenever Nick told me about it
marci, it it was because they should have wanted to go to
marci, to a smaller congregation
kevin, congregation but
marci, but when they announced it in church and
marci, and we prayed for them it
marci, it was because they
marci, they they were
marci, were
marci, were going to go out because
marci, because they felt called
marci, called so I
kevin, so I
marci, I don't know what the real story is
marci, 
marci, I
kevin, I
wendy, I
wendy, I
wendy, I think their motives must be pretty to
wendy, to talk to Ron about it
wendy, it and make it public but
marci, and make it public but
marci, but
wendy, but
wendy, but
marci, but
wendy, but yeah
wendy, yeah
wendy, yeah
marci, yeah
wendy, yeah
wendy, yeah
wendy, yeah surgery upset
marci, yeah surgery
marci, surgery upset
wendy, upset about that I'm
wendy, I'm
marci, I'm in bed and I don't
wendy, don't
marci, don't
wendy, don't
wendy, don't
marci, don't
kendra, don't
kevin, don't
wendy, don't
kevin, don't
marci, don't
kevin, don't even think they caught him on a on
wendy, don't even think they
kevin, on a scene yeah
marci, yeah they tried to Grandma
kevin, Grandma
kendra, Grandma
marci, Grandma
kevin, Grandma
wendy, Grandma
kevin, Grandma
marci, Grandma
wendy, Grandma
marci, Grandma
wendy, Grandma
marci, Grandma
marci, Grandma
kendra, Grandma
marci, Grandma
marci, Grandma
marci, Grandma makes us a quilt
marci, quilt and she makes a double bed quilt for a king size bed so
marci, so of course it doesn't fit
marci, fit so
marci, 
kevin, 
kendra, 
marci, Calico
marci, Calico to put around
wendy, 
marci, 
marci, 
marci, 
marci, 
marci, 
marci, 
ken, 
kevin, 
marci, 
kevin, 
marci, well she made me the wedding now I
kendra, I should
marci, should
kevin, should
marci, should have worn it tonight
kevin, tonight I forgetting
marci, tonight I forgetting to wear that when you're over here
kevin, 
wendy, 
marci, Nigerian wedding
kevin, Nigerian wedding
wendy, Nigerian
kevin, wedding
kevin, we can't worms
kevin, worms Africa
kevin, 
marci, 
marci, 
kendra, 
ken, 
kendra, 
marci, 
kendra, I
wendy, I got it
kevin, oh
marci, oh
wendy, oh
wendy, oh now
wendy, now you put it back up
kevin, 
marci, 
wendy, 
marci, 
kevin, 
wendy, 
wendy, 
wendy, 
marci, 
kevin, 
kevin, 
marci, gross
kendra, 
kevin, 
marci, 
marci, 
marci, 
kevin, 
wendy, well
wendy, 
fred, Alison cream
fred, cream soda
fred, 
fred, 
fred, 
fred, 
jim, 
fred, 
fred, 
fred, but
fred, but I'm going to complain about it they don't make white gravy
fred, 
fred, 
joe, 
joe, regular regular
joe, I was kind of wondering about that
joe, that bottled water for the sparkling water but they don't make this kind at all anymore
joe, 
joe, 
joe, 
joe, 
joe, 
joe, 
joe, that's
joe, that's
fred, that's
joe, that's
joe, that's
joe, that's
joe, that's
joe, that's
joe, that's right there is more to tonight
joe, 
joe, well I have
joe, 
joe, well she's in here stopping I hope
joe, hope you're having Wendy has tried her hand
joe, hand for the
joe, the first time at making
joe, making a clue or clue well
joe, well
joe, well
joe, well
joe, well it's definitely stupid
joe, stupid
joe, stupid
joe, stupid
joe, 
fred, I don't
joe, I
joe, don't think any
joe, any will guess it though so
joe, so that's the whole point of
fred, whole point of
joe, of
joe, of
joe, of an exponential for Xbox
joe, 
jim, 
jim, 
jim, 
joe, 
joe, 
fred, 
joe, 
joe, 
fred, 
fred, 
fred, 
joe, 
joe, 
joe, 
fred, 
joe, 
kurt, 
fred, 
joe, 
joe, 
fred, 
joe, on my tooth
fred, tooth it's
joe, tooth it's stuck in your gum
kurt, shootout
kurt, shootout
kurt, 
joe, 
kurt, images
joe, 
joe, images
kurt, images
kurt, images don't open your mouth
joe, images don't open your mouth
kurt, mouth
kurt, 
kurt, 
joe, 
kurt, barely
joe, barely
joe, barely see it
fred, see it
joe, Big
joe, Big Lots on YouTube
joe, 
joe, 
joe, everybody
joe, everybody
joe, 
joe, 
joe, 
joe, tired
joe, tired
joe, yeah I
joe, I mean when Mary tells me to go to sleep over
joe, over the weekend you know I need to go to sleep over the
joe, the weekend that's
joe, that's good you're getting some good rest I
joe, I have mentioned
joe, mentioned about 10 out my
joe, my 10 hours every night and I'm still like
joe, like but I think I'm over it. And I'm
joe, I'm like what is
joe, is wrong with me that I am sleeping so much are
joe, are
joe, are
joe, are you
joe, 
joe, Beyonce
joe, Beyonce when she was pregnant
joe, pregnant
joe, 
joe, Trish
joe, Trish
joe, Trish told
joe, told me she was playing
joe, playing some
joe, some
joe, some
joe, some little bitty Church from where I am now going
fred, going to see your
joe, your friend right
joe, right shower
fred, right shower
fred, shower
joe, shower
joe, shower
joe, shower at Becky's house
joe, that
joe, that she was pregnant again like 2 weeks pregnant I thought
fred, thought
fred, thought
joe, thought
fred, thought
joe, thought
jim, thought
jim, thought
jim, thought it was her
joe, 
fred, 
joe, 
fred, 
joe, 
joe, 
joe, Trish I
joe, I
joe, I haven't even seen
joe, seen her for
joe, for years
joe, 
joe, 
joe, 
joe, 
joe, 
joe, 
joe, is she
joe, she working yet or still at home no
fred, no
fred, no
fred, no
joe, no to
joe, to that point
joe, point she was still
joe, still on and in
joe, in unending
fred, unending
fred, unending money
fred, money Street
fred, to
fred, to the passage to get on her husband yeah
joe, yeah
joe, yeah but has 30,000
joe, 30,000
joe, 30,000
joe, 30,000
joe, 30,000 out was supposed to pay line
joe, line continuously
fred, 
joe, 
joe, 
joe, 
fred, 
joe, 
fred, 
fred, how much is your life
jim, life insurance for
fred, 
fred, 
fred, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
fred, 
jim, somebody want some presents were
joe, somebody
jim, were
jim, 
jim, I think she wants some presents that was some cards
jim, cards or something that we do
jim, 
fred, 
joe, 
jim, 
jim, 
jim, 
jim, 
fred, 
kurt, 
joe, 
jim, chill
fred, chill what's
fred, what's mean
jim, mean
jim, yo babe
fred, babe how come this comes into fart plastic
joe, plastic
kurt, plastic
jim, plastic
kurt, plastic
joe, plastic
jim, plastic
joe, plastic
jim, plastic
jim, plastic bag
joe, 
jim, 
fred, 
jim, 
fred, 
fred, 
jim, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
joe, 
fred, 
jim, 
jim, 
fred, 
jim, 
jim, 
jim, thank you for those
jim, those hard to cut something on
jim, 
jim, 
jim, 
jim, YouTube
fred, YouTube Senor De
jim, YouTube Senor De of Little Treasures
jim, Treasures Simple
jim, Simple Pleasures happy birthday they're always dorky
jim, dorky but at least they have
kurt, they have cats
joe, cats on it right
jim, right
jim, 
joe, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, be full
jim, full of love joy peace Lord we love you Kevin
jim, Kevin wedding veils a
jim, a piece the monster
fred, piece
jim, monster that is between she
jim, she might not have mentioned taking
jim, taking it was wishing
fred, wishing your day I
kurt, wishing your day I wish
kurt, wish
fred, wish
fred, wish it was
kurt, was a little
joe, little monster
jim, monster
joe, 
joe, 
joe, 
fred, 
joe, feels
fred, feels like a pair
jim, pair and a spare dad
jim, dad
fred, 
kurt, 
joe, 
jim, 
jim, 
fred, stare
fred, stare
joe, 
fred, 
fred, 
fred, 
fred, Rubbermaid
fred, Rubbermaid you can't squash it
fred, it ever
fred, ever made
fred, 
fred, 
fred, that includes
fred, includes all the teaspoons know we
fred, we
fred, we
fred, we bought them before you
fred, you had an apartment
fred, well in that cuz I've got
fred, got to be yellow
fred, I wish I
fred, I could have been using
fred, using
fred, using
fred, using
fred, using
fred, using
fred, using them for several years
fred, years but just trying
fred, trying to get rid of them
fred, wow
fred, wow that's a real McCoy this
fred, this is the knife to
fred, to use for birthdays window
fred, window
fred, window
fred, window
fred, window switch your hair sure is
fred, is
fred, 
fred, 
fred, show
fred, show show me was
fred, was in there
fred, weather
fred, weather Flagstaff
fred, 
fred, tub can
fred, can you have
fred, have a cat in your apartment I'm going to have a cat in
fred, in my apartment
fred, apartment
fred, 
fred, 
fred, 350
fred, 350 bucks
fred, bucks that is
fred, is microwavable
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, don't
fred, don't drop it on my keys for everything break some
fred, some nights
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
jim, 
jim, 
jim, on
joe, 
jim, on
joe, on
joe, on my first day of my new apartment
fred, on my
jim, first day of
fred, new apartment
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
joe, yeah
fred, 
fred, 
joe, yeah probably the
joe, the best time to find out boy let me tell you
joe, 
joe, 
joe, 
joe, 
joe, 
jim, 
joe, 
joe, 
jim, 
fred, 
joe, 
fred, 
jim, 
fred, 
fred, 
fred, 
joe, 
jim, 
fred, 
fred, 
jim, 
fred, 
fred, I thought you already brought the cake in the
fred, the
fred, the gift
fred, 
fred, 
fred, 
fred, how
fred, how do I get my
fred, 
fred, 
fred, 
fred, 
fred, mom
fred, mom can be
fred, be
fred, be
fred, be
kurt, be
kurt, be
kurt, be
kurt, be
fred, be used
fred, used
fred, used vacuum it's a good brand
fred, brand
fred, brand you
fred, you can get the bags at
fred, at at United Vacuum
fred, Vacuum bags yeah we
fred, we have money
fred, money honey
fred, honey
fred, honey they last forever
fred, 
fred, 
fred, 
kurt, 
fred, 
fred, 
fred, 
fred, turn it on hit
fred, hit
fred, hit
fred, hit
fred, hit
fred, hit the button on the
fred, the foot
fred, foot
fred, 
fred, 
fred, 
kurt, 
kurt, 
kurt, 
fred, 
kurt, 
fred, 
kurt, 
joe, 
kurt, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, all right
fred, 
fred, 
fred, 
fred, just
fred, just one owner or what number to it
fred, it
fred, she
fred, she
fred, she was all
jim, all like you only took it out on the weekend
jim, 
jim, 
jim, 
jim, and a new belt
jim, belt and
jim, and a new bag completely
jim, completely new bag
joe, new bag and
jim, and he warranties it
kurt, he warranties it
joe, warranties it for a year
fred, year for
jim, for
jim, for
jim, for the money I had I couldn't afford a
jim, a new one and
fred, a
jim, and I didn't want
jim, want to get a $34 job
fred, $34 job
jim, job from
fred, from Target
fred, Target this
jim, Target this
jim, this
fred, this
kurt, this
fred, this
fred, this
fred, this one is a good one
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
jim, 
joe, Grandma United
jim, United Vacuum on Coliseum right beside where the old
jim, 
jim, 
jim, 
jim, oh really you won't believe what
jim, what happened to us in the parking lot of the mall the other day
jim, 
jim, 
jim, no I guess you was trying to like Laura's to a place where they would sell like imitation cologne but
jim, but he said it's not imitation because it's by the same people
jim, people but it's different.
jim, different. I'm like what are you doing
jim, doing out here
joe, out here
joe, here
jim, out here
jim, 
jim, 
jim, look like brothers duffle
jim, duffle bag
jim, 
jim, no
jim, no no because he
jim, he wasn't trying to sell it he was just saying that the smell
jim, smell like your car or
jim, or whatever because
jim, because they're
jim, they're going to try
jim, try to see if there's a market for the store
jim, store but they want to open down the road
jim, road that's working
jim, working agent
jim, 
jim, 
jim, 
jim, 
jim, 
jim, I got what is
jim, is this guy doing
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, they cookies
jim, 
jim, 
jim, yep don't
jim, don't forget to buy yourself a
jim, 
jim, 
jim, and
jim, and don't forget to take the tupperware out of your oven before you turn it on
jim, I'm
jim, I'm
jim, I'm
jim, I'm going
jim, going
jim, going
jim, going
jim, going
jim, going
jim, going to fill up baby to
jim, to covered
jim, covered you'll be surprised
jim, surprised
jim, surprised
jim, no food processor and everything
jim, 
jim, 
jim, 
jim, I
jim, I don't think we took any time today or put
jim, put
jim, put
jim, put
jim, put
jim, put you in my chest I know Kelly said
jim, said she asked for it I was like I saw
jim, saw before she didn't I asked a long time ago and nobody said
jim, said anything will find
jim, find out what it is if
jim, if
jim, if
jim, if
jim, if I can either like a cedar or something
jim, 
jim, 
jim, 
jim, I did not feel
jim, so
jim, so you want to hook up chest
jim, chest
jim, 
jim, 
jim, tell your mom I said thank
jim, thank you
jim, 
jim, 
jim, I know Rubbermaid
jim, Rubbermaid makes the best spatula
jim, spatula non breakable
jim, when do you get I've
jim, I've
jim, I've
jim, I've got to check the stuff out
x, I've got to check the
jim, going
jim, going to be drunk I'm not going to get for Kendra says
joe, says she'll
jim, says she'll break it yourself
jim, yourself
jim, yourself and blame it on me so
jim, so yeah
jim, 
jim, 
jim, and
jim, and
jim, and you have a dishwasher in
jim, in your apartment
jim, apartment call Honey
jim, 
jim, 
jim, 
jim, yeah
jim, car wash dishes you
jim, you have any furniture yet or taking that couch and that's what I'll have
jim, have room for
jim, for it I just bought and
jim, and
jim, and put it on layaway
joe, and
joe, and put it on layaway
jim, layaway
jim, layaway
jim, layaway
jim, layaway
jim, layaway and I
jim, I
jim, I
jim, I had a pair of blue jeans it was
jim, was a yellow Adidas shirt and a new belt and
jim, and I'm laid it all out on the couch and Tigger puked on it
jim, text free
jim, we have end
jim, end tables to Bulgaria
fred, tables
fred, tables
jim, Bulgaria
jim, 
fred, 
fred, what are the front end in the hind end
fred, I don't want me to different grandma
fred, 
fred, 
fred, 
jim, 
jim, 
fred, 
fred, 
fred, 
jim, 
jim, 
jim, 
fred, 
jim, 
jim, 
jim, do you want what you got
jim, got deathly silent
jim, silent
jim, 
jim, think you'll get married have a
jim, American
jim, American money in here I'm going to be a manager of a Merrill Lynch Branch over
jim, over 70
fred, 
jim, 
fred, 
jim, 
jim, 
jim, America sometime
fred, sometime
joe, sometime
jim, sometime
fred, sometime
joe, sometime
joe, sometime
fred, sometime
jim, sometime
joe, sometime
fred, sometime
jim, sometime
jim, sometime
jim, sometime
fred, sometime
jim, sometime with the machine gun in Home
jim, Home Alone
jim, Alone
jim, how
joe, how
jim, how do
jim, do
jim, do you say
jim, say
joe, say
joe, say
jim, say birthday
jim, birthday to you
joe, birthday to
joe, you
jim, you
jim, happy birthday dear
joe, happy birthday
joe, birthday dear
jim, dear Karen
jim, Karen Drive
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, quarters of the century
jim, century perhaps
jim, 
jim, 
jim, 
jim, oh
jim, oh that's nasty
jim, 
jim, 
jim, 
jim, 
jim, 
jim, everybody ready ready
jim, ready 1
jim, 1 2 3
jim, 3
jim, I think they're relightable
jim, relightable they
jim, they are they are when they do that
jim, 
jim, don't talk Spanish
jim, dang
jim, dang Duncan answers all over me
jim, smoke
jim, smoke alarm
fred, alarm
fred, 
jim, 
fred, 
fred, what
fred, what the hell
jim, the hell
jim, 
jim, 
fred, last time you did that
jim, that Dad and the
jim, the Brain
jim, 
jim, 
jim, shrimp cake
fred, shrimp
jim, 
fred, 
jim, 
jim, give you a rice cake
jim, cake with cheddar on
fred, on it if
fred, if you'd like I
fred, I don't I don't want to hurt you I mean
jim, I mean I like what
fred, mean I like what
jim, what
jim, what you like and don't like me
jim, me saying
jim, saying I hate ice cream
fred, cream I hate
jim, hate ice cream Kelly
jim, Kelly was
jim, was
jim, was
fred, was
jim, was roommate though
jim, 
jim, yeah but that shouldn't mean
jim, mean that she should know we
jim, we just cut off the cake from every slice than any deposit
jim, deposit like
jim, like
jim, like
jim, like wedding cakes wedding cakes
joe, cakes the name what kind
jim, kind
jim, kind of cake white
jim, white cake with my
jim, my
jim, my friend
jim, friend Kevin and I are going to share it when
jim, when
jim, when
jim, when
jim, when
jim, when are you going to share one so if you don't want one don't cut
jim, cut it I do it
jim, it
jim, 
jim, 
jim, 
jim, 
joe, 
jim, 
jim, 
jim, no I can't have anything on my bike
jim, bike I'm
jim, I'm going to take a shower
jim, shower
jim, 
jim, 
jim, 
jim, actually were
jim, were the one who said we didn't want to buy you
jim, you a cake so you can win
jim, 
joe, well
jim, well let's listen I figure I was doing well
fred, listen I figure
jim, well do if it the steaks which I also
jim, also did you know was your favorite thing
jim, 
fred, so
fred, so can
fred, can you can finish that off and if
fred, if you don't Kyle will
fred, 
fred, scarfing
fred, scarfing
fred, 
fred, what
fred, what about the green cake instead
fred, instead
fred, instead cuz my throat
fred, throat hurt piece
fred, piece
fred, piece
jim, piece
fred, piece
fred, piece
fred, piece of
fred, of wedding cake about this bag
fred, 
jim, 
jim, 
jim, my Paperwhite
fred, Paperwhite Ashley
fred, 
jim, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, 
fred, that
fred, that is what you think
fred, 
jim, 
fred, 
fred, 
fred, 
fred, 
jim, 
jim, 
fred, 
jim, we have really off the deep end and
jim, and
jim, and you
fred, and
fred, you
jim, you
jim, you
jim, you sure you want to go
fred, sure you want to go
jim, go over there for salvation
jim, salvation
jim, salvation any
jim, any relief
jim, Google
jim, I'll
jim, I'll be there
jim, 
jim, 
jim, 
jim, he might have to you
fred, you
fred, you and Kelly ICE what's
fred, what's a ice cream
fred, cream frozen
fred, frozen yogurt how is it
fred, 
fred, 
fred, 
fred, can
fred, can I call you
fred, you real quick
fred, 
fred, the tires
fred, tires of this car
fred, we got new tires on the front
fred, 
jim, 
jim, 
jim, 
jim, car and
joe, and got it all taken care of Wednesday oil change new
jim, got it all taken
joe, new windshield wipers
joe, 
jim, 
jim, 
joe, that's
jim, that's another
jim, another $1
jim, $1 in the car
jim, car how
jim, how much did it windshield wipers cost
jim, 
fred, 
jim, 
joe, 
joe, 
jim, 
jim, send it in and said check these things and replace
jim, replace whatever needs to be replaced and
jim, and so they
jim, they replaced everything you
jim, you should check when
jim, when
jim, when
jim, when do they cost $5
fred, when
jim, $5
jim, 
joe, 
jim, 
jim, and
fred, 
jim, and I already knew what I
joe, knew what I needed so
jim, I needed so I didn't
joe, so I didn't have title about what kind of tires are where you know put
jim, have title about what kind
joe, put in front
joe, front or back Allen County motors
joe, motors already told me you know all that stuff
joe, 
joe, I made them get me my tire
joe, tire cuz
joe, cuz I couldn't drive anywhere
jim, 
jim, 
jim, you can't afford to
joe, afford to mess around with her car
jim, car you
jim, you
jim, you
jim, you just can't yeah
jim, yeah but I put
jim, for five
jim, five bucks
jim, bucks and
jim, and 1515
jim, 1515
jim, 1515
jim, 1515
jim, 1515 +
jim, 
jim, 
jim, 
jim, 
jim, you should see mine buddy that
jim, that
jim, that
jim, that it takes to go out
joe, that it takes
jim, out and get them and
jim, and install them I'd rather pay the
jim, the money cuz
jim, cuz I know what time is we just do not have time to spend
jim, spend some more money on clothes
jim, can't make them cuz
joe, can't make
jim, cuz why
jim, 
jim, 
jim, 
jim, your momma loves me cuz
jim, cuz she's fast why I take all my all
jim, all
fred, 
jim, Walmart
jim, Walmart alterations
joe, Walmart alterations
jim, alterations go to Edna Church
joe, Edna Church
fred, Edna Church
joe, Church
fred, Church
joe, Church
fred, Church
fred, Church
fred, Church
fred, Church
fred, Church down south a little
joe, down south
fred, little time and whenever
fred, whenever Nick told me about it it
jim, it was
jim, was because they should
joe, because
jim, should have wanted to go
jim, go to a smaller congregation but when they announced it in church and
jim, and we prayed for them it was because they
jim, they they were
jim, were going to go out because
jim, because
jim, because they
jim, they felt called so
jim, so I don't know what
jim, what the real story is
fred, is
jim, I
jim, I
jim, I think their motives must be pretty
jim, pretty to talk
jim, talk to Ron about it and make it public but yeah
jim, yeah
jim, yeah
jim, yeah
jim, yeah surgery upset
jim, upset
jim, upset about
jim, about that I'm in bed and I don't
jim, don't
joe, don't
joe, don't
jim, don't
jim, don't
jim, don't even think they caught him on a on a scene yeah
jim, yeah they tried to Grandma
jim, Grandma
jim, Grandma
jim, Grandma
jim, Grandma
jim, Grandma makes
jim, makes us
jim, us a quilt and she makes a double bed
jim, bed quilt for a king size bed so of course
jim, course it doesn't fit so
jim, 
jim, 
jim, Calico to put around
jim, around
jim, 
jim, 
jim, 
jim, 
jim, well she made me the wedding now I should
jim, should have worn it tonight
jim, tonight I forgetting to wear that
jim, that when you're over here
jim, 
jim, Nigerian
jim, Nigerian
jim, Nigerian
jim, Nigerian wedding
jim, 
jim, we
jim, we can't
jim, can't worms Africa
jim, 
jim, 
joe, 
joe, 
joe, I got it oh
joe, oh
joe, oh now you put it back up
joe, 
joe, 
joe, 
jim, 
jim, 
jim, gross
jim, gross
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
joe, 
jim, 
jim, 
jim, 
vivian, 
jim, 
jim, 
jim, 
vivian, 
jim, 
vivian, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 
jim, 

